zipcode,mean_household_income
45410,43379
43724,49070
43320,49779
43321,50099
43701,34050
43738,60320
43446,89117
43469,63002
43439,53413
43433,53413
45879,50764
43783,50517
45642,47765
44236,109655
44411,53175
44224,63636
45378,57342
44905,48896
45694,55887
45630,50099
44815,55138
45360,58655
44704,31813
44714,58550
44646,60621
44614,62174
44626,53875
44685,81959
44618,62693
44310,41663
44264,120907
44307,23467
44314,37649
44418,60951
44438,36995
44439,49601
44629,46175
44680,56266
45891,31992
45874,53111
45152,68876
45039,96807
45040,133651
45787,52638
44677,62843
43460,91050
43451,57690
43443,65572
43351,53800
45616,37550
45650,37550
45657,38555
45817,65377
45808,65766
45833,46460
45810,49236
44805,38162
44880,56942
44691,51963
44874,56215
44084,63279
45701,67117
45869,73482
43713,53956
43902,47052
43901,53823
43917,41714
45171,52146
45115,42868
45131,52713
45064,90704
45014,86735
45042,85827
45067,72319
44730,54116
44643,56274
44625,45878
45317,56076
43070,56076
45344,73140
45319,73140
45387,76928
43010,68982
43140,57920
45156,56798
45244,136155
44432,44732
43843,49680
44637,52643
44119,49222
44112,30865
44102,28803
44128,49548
44121,64789
44135,29255
44122,122595
44116,73125
45303,56698
45318,55711
43556,58885
43061,88073
43334,64231
43066,88073
44870,61865
43130,43705
43136,74707
43113,40668
43160,48327
43142,52950
45123,38051
43215,58385
43221,75782
43228,57260
43232,34575
43202,54232
45631,58701
45678,54075
45424,61133
43973,43263
43732,56053
45030,66044
45227,52183
45252,89456
45208,115395
45209,56155
45203,20229
45872,51667
45867,63172
45841,64525
43907,39063
43976,44658
43524,53046
43555,66891
43144,44788
44807,49646
43932,42806
43913,46583
43948,41714
45680,47721
45638,49117
43056,67850
43055,59027
43023,104802
43740,60731
43033,73839
43333,59083
44001,60690
43611,58343
43542,119966
43612,49301
43610,46932
44436,56158
44440,44864
44506,20551
44503,20551
43337,63290
44215,69967
44251,84983
44214,69422
44233,106413
45866,59732
45826,71557
45898,47200
45373,45865
43915,45109
45745,49306
45789,46705
45409,72327
45404,29558
45428,33943
45325,63444
45354,68231
43338,56555
43727,61003
43734,61003
45727,49306
43711,52468
45746,48134
43447,65923
45644,71852
43156,60096
44266,54955
44632,81424
45070,56676
45875,64622
43406,55899
45662,39392
45652,55889
44608,55445
44709,51490
44216,70623
44640,58535
44056,81434
44446,50248
44678,54275
45894,53111
45838,53111
45054,81019
45784,64600
45721,48134
44659,67645
43402,77003
43413,56192
43525,87795
97833,70616
97840,45057
97330,102137
97004,82771
97042,84593
97062,85592
97362,52543
97420,58512
97444,45680
97707,52305
97495,48372
97429,44804
97499,43565
97830,43306
97722,53059
97524,53500
97497,52629
97523,36335
97431,60261
97461,68466
97477,42674
97403,89986
97488,58223
97480,43385
97391,50832
97368,57205
97364,47967
97348,66297
97322,66826
97913,54034
97903,54034
97901,52888
97026,68161
97373,52543
97216,60061
97060,81635
97304,89007
97147,48356
97118,46843
97883,53692
97058,69816
97001,49436
97021,49436
97113,97725
97125,80443
97148,74975
97870,45057
97867,53692
97819,70616
97321,92048
97333,63839
97448,65555
97034,131715
97022,73023
97055,71836
97067,71836
97049,70815
97071,50482
97146,60576
97145,62977
97053,71949
97450,43242
97414,45275
97417,44804
97447,47792
97471,66837
97442,44804
97416,53631
97441,35911
97424,51403
97494,48372
97812,51982
97820,50121
97848,50121
97904,53059
97710,53059
97014,81635
97537,56902
97526,66705
97741,63396
97711,63396
97603,55500
97601,57928
97640,41759
97452,60261
97437,68466
97446,70524
97366,58326
97341,60787
97910,54034
97317,76093
97020,76166
97137,80611
97839,56670
97826,59189
97838,57122
97232,51456
97225,102057
97371,67856
97396,51405
97033,49145
97130,48356
97112,65630
97223,47139
97116,108096
97127,71184
97114,60757
97834,45057
97326,54558
97375,75307
97015,79433
97028,70815
97002,58078
97080,47836
97138,52456
97103,61794
97131,48356
97056,76112
97231,103996
97701,69895
97415,55925
97739,46461
97496,53631
97864,45439
97522,53500
97534,36335
97624,40380
97625,56357
97637,41759
97439,44031
97402,84951
97487,54548
97413,58223
97489,58223
97492,50716
97394,46573
97380,54558
97350,56420
97327,70524
97345,56420
97377,66297
97911,54034
97303,72590
97818,55884
97203,52711
97229,130958
97344,51646
97351,80516
97141,50896
97149,48102
97810,62888
97862,56079
97842,57922
97040,50666
97057,49436
97144,80443
97750,43306
97884,70616
97324,70741
97045,101312
97035,84747
97068,101271
97027,63547
97219,136980
97011,70815
97019,81635
97048,64213
97064,63616
97449,57096
97459,57096
97466,45275
97752,48672
97467,35911
97410,44804
97486,66837
97856,45439
97720,53059
97758,53059
97527,56731
97536,53500
97503,48645
97532,52629
97604,44305
97633,56522
97634,55500
97620,41759
97405,52831
97404,58975
97412,43385
97453,43385
97463,50716
97454,80782
97388,41634
97383,63259
97920,54034
97836,56670
97214,50453
97239,134863
97210,107673
97378,51646
97065,49145
97135,48102
97868,56625
97882,52823
97813,59683
97850,73782
97841,69114
97124,97658
97837,70616
97370,84472
97009,117780
97038,74216
97086,140400
97132,76089
97458,45275
97754,48672
97760,67246
97753,55733
97759,67770
97702,104353
97484,44804
97436,54760
97493,62232
97865,50121
97817,45439
97873,50121
97721,53059
97732,53059
97031,62254
97530,72053
97525,65014
97761,49436
97730,49790
97623,46386
97638,41759
97490,52831
97408,94581
97451,52831
97498,53641
97365,55593
97376,46573
97386,49379
97906,54034
89421,54034
97381,75307
97342,50987
97384,50987
97218,72433
97215,67258
97236,59003
97024,73291
97030,40435
97133,89312
97136,46843
97107,52964
97875,75388
97876,56174
97846,57922
97828,57922
97885,52555
97117,88194
97006,66912
97224,66643
97008,50583
97111,74975
97905,41594
97877,45439
97456,63839
97267,89664
97070,80386
97140,86940
97121,50657
97423,51316
97756,55300
97712,130431
97435,54760
97731,44305
97823,51982
97825,50121
97541,48645
97544,36335
97531,36335
97543,61522
97639,40380
97621,40380
97626,57928
97737,44305
97632,49115
97627,57928
97641,41759
97735,41759
97438,60261
97430,43385
97426,53558
97369,55593
97367,57205
97389,64700
97392,77255
97325,63259
97217,60254
97213,72597
97233,43086
97209,105674
97221,183553
97205,168693
97204,24950
97347,51405
97050,49145
97029,49145
97801,75388
97835,75388
97886,56079
99362,56079
97857,52555
97037,49436
97063,49436
97005,57707
97874,43306
97128,89878
97013,69264
97222,58393
97089,97927
97017,69544
97202,63249
97032,58078
97016,59944
97110,62977
97051,69078
97054,64213
97018,69078
97465,43242
97406,43242
97457,49050
97462,43565
97473,35911
97843,56670
97880,56625
97738,45466
97504,102506
97538,39918
97733,44305
97622,46386
97636,41759
97635,57797
97401,75490
97478,80782
97390,53641
97419,65555
97343,54558
97346,50987
97329,56420
97352,65272
97909,54034
97301,39644
97306,80516
97385,63259
97230,73291
97266,44912
97201,108132
97338,62807
97108,65630
97122,48102
97134,53708
97859,56625
97824,69114
97827,56174
97119,88194
97106,93506
97123,97725
97907,41594
97814,51181
97869,45439
97361,51646
97331,41334
97206,61512
97102,62977
97411,44289
97751,48672
97476,43242
97469,42393
97470,62482
97443,47792
97479,52943
97481,53631
97845,50121
97736,53059
97041,60942
97501,56436
97520,88881
97539,48645
97540,70907
97502,56850
97535,56436
97734,49790
97630,57797
97434,52047
97455,71378
97357,54558
97355,64064
97360,50987
97358,50987
97374,64078
97914,54034
97908,54034
97918,54034
97302,67760
97305,62720
97844,55884
97211,72433
97212,137336
97220,59661
97208,60509
97101,85987
97039,49145
97007,100236
97109,93506
97115,71184
5733,53235
5778,73010
5491,77061
5473,74982
5747,65396
5770,73010
5252,61161
5251,93556
5260,59060
5042,62052
5866,47619
5836,47619
5489,90650
5439,63206
5482,127982
5494,90650
5902,48526
5471,46131
5481,73153
5440,58736
5442,53891
5040,59647
5041,61697
5868,51044
5833,47224
5759,60767
5658,66641
5353,71921
5361,68136
5089,53958
5772,69425
5059,90187
5053,69425
5769,62500
5487,75771
5254,82696
5819,72233
5850,55878
5404,54823
5904,44350
5485,60827
5653,53891
5038,62718
5830,47224
5859,51044
5820,52203
5845,52203
5847,52203
5857,51044
5736,70618
5744,75523
5651,77424
5343,53912
5360,58976
5341,72214
5154,74679
5355,58976
5149,60379
5032,56524
5151,71307
5056,77089
5034,77089
5456,74982
5461,87230
5201,61161
5340,79469
5350,61161
5257,67750
5155,79469
5069,62052
5828,74171
5867,47619
5408,59581
5405,117089
5446,63206
5846,44010
5652,53891
5033,57560
5675,61955
5068,48577
5765,62495
5701,84761
5751,84761
5667,66641
5664,60907
5301,59598
5359,71921
5055,106287
5153,53755
5035,77089
5760,73010
5766,65396
5669,60907
5740,66070
5352,61161
5261,59060
5837,44350
5477,83703
5465,93066
5403,138777
5495,92620
5459,60827
5450,53694
5448,62171
5444,68100
5661,70380
5672,77315
5680,54841
5657,54841
5045,63376
5649,61955
5076,56371
5061,61697
5872,47224
5826,52203
5773,62842
5743,60991
5775,67878
5732,60991
5737,79386
5682,74898
5146,71921
5346,63222
5143,61816
5354,68010
5358,74759
5031,69425
5062,77089
5472,77061
5255,82696
5821,72233
5851,47619
5832,54496
5824,44350
5050,72233
5445,150801
5903,48526
5488,60090
5476,46131
5478,61312
5655,66600
5492,53891
5060,61617
5081,59647
5679,58753
5079,62718
5086,56371
5829,50282
5825,52603
5735,59007
5758,62842
5738,84761
5650,67596
5648,67596
5674,102466
5681,67596
5602,74898
5342,74759
5091,97683
5734,73010
5748,65396
5253,93556
5452,88784
5907,48526
5441,62171
5447,53694
5656,40007
5036,61617
5077,62718
5075,81975
5043,81975
5039,56371
5083,63376
5663,60907
5822,43711
5777,62980
5763,75523
5762,79386
5677,75150
5660,73462
5678,63183
5101,74679
5356,72214
5141,71921
5362,71143
5037,77089
5067,69425
5084,69425
5142,53755
5443,61209
5250,68848
5363,63972
5148,57943
5873,74171
5468,77850
5858,44350
5455,62171
5483,60827
5464,68100
5457,60827
5474,58736
5463,58736
5072,62718
5641,91210
5654,63183
5860,52603
5855,66873
5827,52203
5875,54748
5874,51044
5839,54748
5841,54748
5761,67878
5764,60944
5739,75204
5774,60944
5767,56524
5673,80298
5647,66641
5150,51535
5001,52642
5753,54896
5152,79469
5776,66577
5262,61161
5862,62052
5842,47619
5871,47619
5843,53700
5046,62052
5676,73462
5401,35717
5462,72486
5901,48526
5905,48526
5906,44350
5454,78996
5486,80819
5458,80819
5051,59647
5058,81975
5070,62718
5853,47224
5742,62842
5757,62980
5730,62842
5640,67596
5345,71143
5158,63222
5156,55825
5161,61816
5071,97683
5048,79164
5052,79164
5065,69425
53965,55957
54943,49568
54966,45959
54546,48228
54559,46369
54762,56796
54757,54993
54841,62950
54821,50661
54302,33397
54217,68720
54840,50450
54830,52676
54123,61318
53955,65330
53913,56126
54628,48260
54645,48260
53523,75301
53717,94800
53516,55299
53091,60606
54202,70262
54212,61749
54734,54062
54725,60295
54749,54062
54765,60295
53040,72308
54932,73398
53931,66597
54104,40219
53811,57931
53554,55252
53817,49382
53522,66497
53949,52364
53507,70035
54534,46369
54642,62185
54641,50767
53948,54797
53168,73394
53105,77756
54601,91441
54614,62944
54430,64695
54487,58415
54232,62500
54214,66609
54403,81830
54427,62870
54448,68933
54143,87322
54135,45901
53221,71614
53172,54639
53213,63102
54529,60505
54961,51223
54113,81335
54136,47505
54956,86201
53074,80869
54010,63021
54810,58162
54006,56632
54026,74033
54467,57237
54475,55832
54945,55113
54984,54309
53405,67756
53185,88689
53501,74429
54848,49194
54526,49194
54731,47184
54082,86384
54028,65703
53959,61326
54166,75202
53001,73946
54625,66584
54554,53871
54557,61389
53191,90298
54888,48908
53017,107498
53051,73911
53153,103478
53005,146180
53183,113341
53046,87898
53702,75893
54921,57237
54494,82683
54855,49459
54861,38736
54763,60295
54813,47569
54844,49688
54891,64966
54847,54185
54126,70553
54313,87540
54745,54993
54727,58854
54748,64855
54498,52330
54493,51566
53911,83513
53821,49710
53590,81749
53559,67032
53527,99053
53558,89311
53714,50035
53597,80872
53594,62424
53016,73142
53946,64105
54246,67480
54859,45797
54751,50364
54740,56344
54721,58052
54937,48835
54979,73398
54566,44078
54520,51535
54465,51535
53818,53273
53802,56204
53566,51675
54941,67884
53588,60959
53580,56841
53582,70035
54565,46369
54525,40421
54550,46369
54659,62185
54643,50767
54644,62944
53178,73011
53156,65461
53950,49810
54653,62025
53587,57880
54435,67689
54428,49734
54491,52489
54220,88512
54473,67131
54455,76926
54417,70538
54139,57759
54124,51211
53215,38277
53129,66791
53154,69905
54138,46200
54137,58071
54914,67389
54913,76772
53075,72926
54017,64362
54524,54457
54555,47833
54530,49194
54490,58115
53402,72262
53149,73932
54896,41350
54002,65703
54015,72165
54023,72165
54486,46516
54928,59703
54950,53686
54450,46516
54416,47853
53083,65430
54630,66584
53125,90800
53045,139387
54980,68374
53934,41090
54850,44439
54817,50800
54162,68859
54747,51658
54871,58803
54129,60790
53088,67823
53049,68031
54732,64855
54460,50387
54741,52728
53956,66515
53901,47355
54655,48070
53805,47848
53518,55060
54654,48260
53575,94292
53716,60715
53560,73681
53598,81794
53963,63584
53032,59939
53066,86371
53065,67616
53579,61781
54864,61490
54772,60295
54722,52728
54742,62796
54542,50149
53057,68031
53806,56204
54923,47510
53565,63444
54552,54457
54545,61389
53549,66278
53563,60811
53968,54162
54634,53154
54638,58033
53158,80650
53403,56977
53139,83287
54669,56441
54661,66584
54409,44788
54452,55968
54207,60891
54426,68933
54474,67773
54480,51629
54454,60882
53218,31411
53206,23559
53204,30911
53225,53980
54670,62862
54153,53138
54149,46200
54154,50074
54539,62601
54568,53936
53021,79068
54750,68684
54723,75277
54001,58162
54909,59569
54458,68205
53167,82361
53120,85229
53581,51390
53556,55060
53937,77634
53511,64446
53114,60912
54835,46066
54016,119755
54127,61170
54519,61389
53195,75252
54875,50800
53072,127348
53186,55872
53189,77393
53069,101221
54933,53686
54457,62963
54806,49459
54728,50904
54889,58162
54733,56796
54005,54193
54820,61490
54303,51328
54756,54565
54629,56767
54893,52676
54872,44261
54845,47569
54169,89643
53042,72161
54160,60790
54726,58854
54730,63650
54421,54692
54425,52006
53954,62675
53532,77330
54631,48070
54626,56262
54657,56262
53826,56262
53719,72380
53916,62562
53933,60555
54234,67480
54201,59616
54874,66830
54770,63367
54562,59480
53807,58980
53543,53608
53520,67505
53570,80143
53504,55299
54960,52956
53947,60946
53939,60946
53503,71673
54536,46369
54627,59103
53118,108127
54646,55680
53941,61350
53192,64235
53177,72390
54623,73435
53530,56364
53803,49409
54424,64260
54485,49734
54408,65776
54501,51641
54247,66609
54471,65776
54414,49152
54114,51805
54112,52516
53205,24218
53226,82806
54648,62862
54660,45495
54171,76405
54940,71832
54107,58071
53097,128559
54759,58052
54011,63021
54022,72533
54003,72533
54021,91370
54406,68205
54537,47553
53406,68407
53525,60474
54876,58906
54843,72795
53085,55066
53093,65464
54621,56715
54512,61389
54540,61389
54560,61389
54561,61389
53184,90800
53103,78853
53007,55415
54970,47510
54410,60882
54469,50406
54930,49568
53964,52956
54514,47234
54870,50267
54827,49688
54814,42068
54173,79806
54736,57604
53014,67803
53020,81118
54456,51566
54420,53082
54422,50387
54446,57623
53925,64934
53555,75428
53932,72038
53578,69693
53928,72229
53718,80047
53562,175430
53593,175430
53529,81794
53534,70193
53515,96310
53059,74796
53036,69776
54235,44648
54213,62418
54204,62418
54211,61749
54849,57586
54151,49742
53019,67616
54964,61776
54541,44078
54103,44078
53804,49382
53801,49382
53810,56204
53573,51530
53816,49382
53551,68647
54618,57381
53142,80650
53182,61559
54216,58007
54619,62025
54636,70652
54656,72904
53510,59175
54462,49734
54411,61353
54119,40219
53930,58738
54174,47561
53210,36682
53208,48486
53219,62310
53223,70382
53214,49881
53222,69864
53227,53545
54101,66665
54111,61170
54944,65248
54140,62686
53004,83655
53095,78359
54014,75277
54024,58767
54020,65232
54981,65517
54556,47553
54515,47553
53404,49880
53108,89479
53150,111557
53548,74429
53585,60912
54128,47853
53070,69183
53044,89291
53147,66249
53086,71456
53037,77396
53022,54560
53058,101221
53151,78111
53122,171020
53018,115760
54902,96890
54495,63178
53910,44157
53952,51013
54846,49459
54868,46832
54822,56943
54873,57586
54115,80915
54165,63942
54622,54514
54612,49178
54853,56632
54837,46850
54952,109840
54915,89959
54729,45848
54754,51566
54771,55099
54405,54692
54449,79104
54746,51566
53583,60959
53926,60946
54624,63655
53726,64060
53039,57710
53098,73142
53006,65875
53557,61781
54210,67480
54880,66830
54842,61490
54013,64951
54758,58238
54738,63367
54121,44711
54971,51523
53010,65400
53919,66597
54511,50149
53820,60507
53550,66497
54968,54328
53533,71673
53553,56841
54547,43114
54538,55111
54616,52601
53538,55636
53190,85199
53038,70707
54637,57381
53143,63608
53144,104935
53104,85039
54650,67931
54175,46200
54241,65300
53015,72161
54440,62870
54484,68921
54412,60882
54401,72555
54161,51805
54102,40219
54982,48445
53220,47464
53217,86470
54651,46579
54141,76405
54558,53936
53013,69183
53090,72696
54007,74134
54824,58767
54858,58767
54482,81646
54407,67131
54459,56064
54470,49664
53126,84938
54639,46579
53540,55060
53576,67505
53537,67505
54895,50032
54819,50032
54025,86384
53961,63571
53943,77634
54867,46066
53081,55390
54773,50933
54760,50933
54652,58594
53115,60912
53188,88853
54946,58810
54967,54280
54986,86154
54901,63357
54985,63357
54413,66199
54489,63178
54613,48078
54517,72795
54829,50708
54812,50180
54865,49688
54838,57586
54130,83729
54311,64987
54304,58915
54155,59110
54610,54514
54801,58803
53061,52287
54724,58246
54768,50471
54739,68124
54436,53082
54437,51386
53923,66515
53935,66515
53711,93333
53572,96310
53704,37841
53574,80143
53571,81794
53050,60760
53048,60606
53078,74796
53922,65875
54737,63052
54701,81348
54720,61454
53011,73946
53809,56160
53825,55252
53827,49382
53502,74641
53506,53608
54635,55070
54611,55070
54666,50767
53094,60300
53929,54162
53181,77483
53179,64235
53170,73394
54667,56696
54658,63655
54442,67689
54564,60505
53063,72161
54499,49152
54451,62396
54443,68216
54157,55411
54150,45901
53207,56677
53224,60867
53203,75795
53212,31457
53235,57398
53132,82693
54463,53886
54942,85025
54170,63062
54931,96700
54929,53686
53024,99053
53012,114163
53080,68430
54761,68684
54009,65232
54481,56979
53924,51402
53545,106147
53546,76543
53505,71602
54563,47184
54027,64951
53951,63571
53073,58556
53023,75715
54665,58594
53121,82873
53119,90526
53002,73460
53029,143828
53076,107498
54949,53398
54927,86154
54904,62125
54947,71832
54934,68374
53936,44157
53920,58738
54527,47234
54856,54185
54826,58767
54805,53711
54004,56796
54857,62950
54832,50661
54839,54185
54301,85911
54110,61318
54229,87096
54208,64342
54180,80915
54755,45623
54703,65712
54433,52330
54766,58115
54479,57623
54488,57623
54466,66199
53561,69693
53960,72229
53969,62675
53705,70247
53521,71007
53531,75301
53713,49539
53517,96310
53589,65972
53792,47086
53508,75865
53528,86358
53703,72378
53544,70035
53034,63090
53035,68772
53027,55410
53003,74796
53047,63090
54209,73908
54205,59616
54854,61490
54836,57586
54767,72533
54120,47262
54935,63915
54974,66597
53079,68031
54125,40219
54521,61192
53813,49777
53808,58980
53569,51530
53526,56841
54615,50767
53137,66278
53944,54797
53140,49755
53128,63978
54603,30703
53541,57880
53586,49409
53599,57880
54418,52489
54230,60891
54228,66609
54245,62500
54227,66609
54476,81830
54156,40219
54159,65852
53953,51665
53228,72654
53130,67844
53209,50587
53216,46631
53233,17086
53211,152279
53110,43062
53295,23276
54531,62601
54548,58937
54911,58599
54922,55750
54106,66938
53092,161648
54769,58052
54423,67131
54977,55113
54513,56064
54664,51402
53536,68801
53577,77634
54828,41028
54862,46066
54948,47853
53031,75063
54447,52330
54632,63655
53033,107498
53146,99377
53089,94622
54962,53398
54983,53061
54965,54280
54963,61776
54441,59528
