"county"	"state"	"region"	"population2000"	"black2000"	"white2000"	"medianincome2000"	"poverty2000"	"blue2000"	"red2000"	"population2008"	"black2008"	"white2008"	"medianincome2008"	"poverty2008"	"blue2008"	"red2008"	"population2010"	"black2010"	"white2010"	"medianincome2010"	"poverty2010"	"blue2010"	"red2010"	"blue2012"	"red2012"
"05003"	"arkansas"	"west_south_central"	24209	0.27101	0.69776	32937	0.16163	0.51421	0.46863	21853	0.25809	0.69295	35773	0.18405	0.34436	0.62555	21853	0.25809	0.69295	35773	0.18405	0.34436	0.62555	0.360707517372078	0.614782059380922
"05005"	"arkansas"	"west_south_central"	38386	0.00112	0.97814	30215	0.12533	0.38999	0.57086	41513	0.00161	0.96912	33878	0.16802	0.32726	0.64321	41513	0.00161	0.96912	33878	0.16802	0.32726	0.64321	0.267438854128962	0.707792543564817
"05007"	"arkansas"	"west_south_central"	153406	0.0041	0.90869	41729	0.0957	0.32206	0.64941	221339	0.01271	0.82596	49226	0.10361	0.30669	0.67204	221339	0.01271	0.82596	49226	0.10361	0.30669	0.67204	0.285636891325379	0.689803289261529
"05009"	"arkansas"	"west_south_central"	33948	0.00115	0.97596	31247	0.14802	0.32952	0.62846	36903	0.00195	0.96534	37007	0.14741	0.28661	0.6834	36903	0.00195	0.96534	37007	0.14741	0.28661	0.6834	0.244874048037493	0.7253140662631
"05011"	"arkansas"	"west_south_central"	12600	0.28627	0.63357	25755	0.20048	0.5333	0.45062	11508	0.27572	0.60254	29221	0.2414	0.41574	0.55976	11508	0.27572	0.60254	29221	0.2414	0.41574	0.55976	0.398183819482664	0.582828838745184
"05013"	"arkansas"	"west_south_central"	5744	0.23381	0.74513	29539	0.14067	0.46545	0.51625	5368	0.22206	0.74534	34453	0.16338	0.31168	0.65945	5368	0.22206	0.74534	34453	0.16338	0.31168	0.65945	0.303587856485741	0.670653173873045
"05015"	"arkansas"	"west_south_central"	25357	0.00106	0.93627	28571	0.15514	0.37487	0.57935	27446	0.00375	0.89605	35006	0.15507	0.39437	0.57501	27446	0.00375	0.89605	35006	0.15507	0.39437	0.57501	0.362858828155722	0.601749901690916
"05017"	"arkansas"	"west_south_central"	14117	0.53956	0.43239	22590	0.26047	0.63342	0.3513	11800	0.54076	0.4122	25186	0.28958	0.58429	0.40687	11800	0.54076	0.4122	25186	0.28958	0.58429	0.40687	0.607429488649392	0.382939692731025
"05019"	"arkansas"	"west_south_central"	23546	0.22025	0.74284	29388	0.15145	0.54034	0.43775	22995	0.2354	0.71833	33857	0.204	0.46921	0.50671	22995	0.2354	0.71833	33857	0.204	0.46921	0.50671	0.45300975493695	0.516654770402094
"05021"	"arkansas"	"west_south_central"	17609	0.00187	0.98081	26822	0.15697	0.5978	0.38203	16083	0.00348	0.97507	30568	0.17621	0.40719	0.55017	16083	0.00348	0.97507	30568	0.17621	0.40719	0.55017	0.340117416829746	0.631115459882583
"05023"	"arkansas"	"west_south_central"	24046	0.00121	0.98199	31930	0.14223	0.40364	0.56138	25970	0.00277	0.96765	37583	0.1469	0.26028	0.70224	25970	0.00277	0.96765	37583	0.1469	0.26028	0.70224	0.224856136734519	0.746457098685906
"05025"	"arkansas"	"west_south_central"	8571	0.13219	0.84786	33790	0.14211	0.44451	0.52751	8689	0.12188	0.85764	38476	0.19381	0.25991	0.69929	8689	0.12188	0.85764	38476	0.19381	0.25991	0.69929	0.258726270667483	0.708205756276791
"05027"	"arkansas"	"west_south_central"	25603	0.36058	0.62079	29039	0.1781	0.43011	0.53916	24552	0.36897	0.59857	32620	0.19294	0.37184	0.6132	24552	0.36897	0.59857	32620	0.19294	0.37184	0.6132	0.376203067160233	0.612374405076679
"05029"	"arkansas"	"west_south_central"	20336	0.13051	0.84269	31857	0.15554	0.48327	0.49005	21273	0.11211	0.84224	36356	0.16425	0.38695	0.57643	21273	0.11211	0.84224	36356	0.16425	0.38695	0.57643	0.388788192646297	0.584023821853962
"05031"	"arkansas"	"west_south_central"	82148	0.07785	0.89268	34523	0.13855	0.49195	0.48328	96443	0.13106	0.81212	39526	0.16387	0.3647	0.60969	96443	0.13106	0.81212	39526	0.16387	0.3647	0.60969	0.331688403242862	0.642291793507867
"05033"	"arkansas"	"west_south_central"	53247	0.00873	0.92187	34181	0.1402	0.35677	0.61299	61948	0.0117	0.89097	39618	0.14896	0.25511	0.71537	61948	0.0117	0.89097	39618	0.14896	0.25511	0.71537	0.236941931718704	0.735580196478942
"05035"	"arkansas"	"west_south_central"	50866	0.47053	0.5091	30179	0.21045	0.54587	0.44257	50902	0.51179	0.46061	34099	0.20856	0.56587	0.41906	50902	0.51179	0.46061	34099	0.20856	0.56587	0.41906	0.586089086572552	0.399149100754206
"05037"	"arkansas"	"west_south_central"	19526	0.23702	0.74803	29655	0.18053	0.49815	0.48801	17870	0.22227	0.75518	35722	0.19317	0.36185	0.61613	17870	0.22227	0.75518	35722	0.19317	0.36185	0.61613	0.341167664670659	0.638922155688623
"05039"	"arkansas"	"west_south_central"	9210	0.40977	0.5696	27176	0.181	0.51429	0.47248	8116	0.41893	0.5515	30454	0.2001	0.44334	0.52954	8116	0.41893	0.5515	30454	0.2001	0.44334	0.52954	0.433668504703211	0.539734025300032
"05041"	"arkansas"	"west_south_central"	15341	0.46327	0.50499	25464	0.21583	0.61758	0.35662	13008	0.47786	0.47894	28734	0.29859	0.54917	0.42732	13008	0.47786	0.47894	28734	0.29859	0.54917	0.42732	0.554952830188679	0.426179245283019
"05043"	"arkansas"	"west_south_central"	18723	0.27159	0.70299	29483	0.16963	0.51672	0.46538	18509	0.27792	0.68826	31676	0.1985	0.39304	0.58396	18509	0.27792	0.68826	31676	0.1985	0.39304	0.58396	0.396468457591307	0.586024750980984
"05045"	"arkansas"	"west_south_central"	86014	0.08485	0.88326	39355	0.10568	0.40902	0.54953	113237	0.10216	0.84266	48390	0.14525	0.36317	0.6159	113237	0.10216	0.84266	48390	0.14525	0.36317	0.6159	0.328130293790233	0.645007502057016
"05047"	"arkansas"	"west_south_central"	17771	0.00619	0.96174	31050	0.1552	0.4355	0.53371	18125	0.00717	0.95012	31666	0.16783	0.28865	0.68124	18125	0.00717	0.95012	31666	0.16783	0.28865	0.68124	0.263801804557272	0.708212264872305
"05049"	"arkansas"	"west_south_central"	11642	0.00198	0.97672	26153	0.19361	0.48101	0.49562	12245	0.00327	0.96831	30831	0.17632	0.38901	0.57784	12245	0.00327	0.96831	30831	0.17632	0.38901	0.57784	0.32109685979655	0.652145068553737
"05051"	"arkansas"	"west_south_central"	88068	0.07804	0.88852	32292	0.14616	0.4408	0.53146	96024	0.0793	0.86399	37427	0.16044	0.36366	0.61358	96024	0.0793	0.86399	37427	0.16044	0.36366	0.61358	0.339364440253816	0.637878749267348
"05053"	"arkansas"	"west_south_central"	16464	0.02466	0.95548	38555	0.10162	0.42159	0.54632	17853	0.02185	0.94886	48610	0.11242	0.22994	0.73944	17853	0.02185	0.94886	48610	0.11242	0.22994	0.73944	0.226458783575178	0.745446125347329
"05055"	"arkansas"	"west_south_central"	37331	0.00129	0.9745	31818	0.1337	0.50617	0.46708	42090	0.00554	0.96408	37997	0.15804	0.3336	0.63018	42090	0.00554	0.96408	37997	0.15804	0.3336	0.63018	0.29067907517813	0.659153700741602
"05057"	"arkansas"	"west_south_central"	23587	0.30356	0.63276	28583	0.18425	0.54013	0.44684	22609	0.29395	0.59406	30735	0.20527	0.39039	0.58144	22609	0.29395	0.59406	30735	0.20527	0.39039	0.58144	0.356409885821651	0.619164619164619
"05059"	"arkansas"	"west_south_central"	30353	0.10263	0.87332	32069	0.13913	0.50332	0.45916	32923	0.10837	0.85591	36387	0.14558	0.35868	0.60301	32923	0.10837	0.85591	36387	0.14558	0.35868	0.60301	0.340243793931844	0.630572114956847
"05061"	"arkansas"	"west_south_central"	14300	0.2186	0.73601	29424	0.15147	0.46266	0.52164	13789	0.2064	0.71753	31196	0.21271	0.3603	0.61019	13789	0.2064	0.71753	31196	0.21271	0.3603	0.61019	0.330391491287622	0.647657841140529
"05063"	"arkansas"	"west_south_central"	34233	0.02036	0.94908	32860	0.1394	0.44385	0.53002	36647	0.0197	0.91926	34487	0.13906	0.29986	0.67119	36647	0.0197	0.91926	34487	0.13906	0.29986	0.67119	0.264648910411622	0.704116222760291
"05065"	"arkansas"	"west_south_central"	13249	0.01442	0.96407	26219	0.17299	0.51411	0.45727	13696	0.01278	0.9578	30143	0.17545	0.34343	0.61192	13696	0.01278	0.9578	30143	0.17545	0.34343	0.61192	0.294184076792772	0.672124976472803
"05067"	"arkansas"	"west_south_central"	18418	0.17564	0.80573	26168	0.18015	0.60128	0.37549	17997	0.16669	0.79808	28987	0.20542	0.39538	0.55858	17997	0.16669	0.79808	28987	0.20542	0.39538	0.55858	0.392094417384788	0.574185088047958
"05069"	"arkansas"	"west_south_central"	84278	0.49584	0.48459	31358	0.17697	0.6513	0.32223	77435	0.55064	0.4198	34389	0.1935	0.62195	0.35889	77435	0.55064	0.4198	34389	0.1935	0.62195	0.35889	0.637918432977635	0.347719631632802
"05071"	"arkansas"	"west_south_central"	22781	0.01374	0.93692	28734	0.16127	0.45664	0.51068	25540	0.01425	0.87236	32206	0.16492	0.3709	0.60171	25540	0.01425	0.87236	32206	0.16492	0.3709	0.60171	0.345362103174603	0.62562003968254
"05073"	"arkansas"	"west_south_central"	8559	0.36488	0.62075	25404	0.21802	0.53385	0.45463	7645	0.37214	0.60719	27951	0.25154	0.39042	0.58063	7645	0.37214	0.60719	27951	0.25154	0.39042	0.58063	0.400614754098361	0.584699453551913
"05075"	"arkansas"	"west_south_central"	17774	0.00444	0.97778	28053	0.17441	0.53891	0.43477	17415	0.00787	0.97341	31045	0.19363	0.36672	0.57581	17415	0.00787	0.97341	31045	0.19363	0.36672	0.57581	0.322557341520679	0.638432364096081
"05077"	"arkansas"	"west_south_central"	12580	0.57242	0.41407	21654	0.25485	0.66173	0.32783	10424	0.55267	0.42028	23716	0.3348	0.60138	0.38639	10424	0.55267	0.42028	23716	0.3348	0.60138	0.38639	0.61536214953271	0.373831775700935
"05079"	"arkansas"	"west_south_central"	14492	0.32922	0.64877	29129	0.18383	0.55189	0.43034	14134	0.29878	0.66556	33945	0.20546	0.38811	0.57036	14134	0.29878	0.66556	33945	0.20546	0.38811	0.57036	0.382281879194631	0.590335570469799
"05081"	"arkansas"	"west_south_central"	13628	0.21272	0.74516	30243	0.15527	0.54779	0.43378	13171	0.19125	0.7553	34776	0.17683	0.34026	0.63024	13171	0.19125	0.7553	34776	0.17683	0.34026	0.63024	0.307265887942982	0.670164323896258
"05083"	"arkansas"	"west_south_central"	22486	0.0105	0.9646	29078	0.1541	0.40551	0.55422	22353	0.01329	0.93249	32827	0.164	0.28911	0.67662	22353	0.01329	0.93249	32827	0.164	0.28911	0.67662	0.274079126875853	0.692769440654843
"05085"	"arkansas"	"west_south_central"	52828	0.06444	0.91029	40728	0.10451	0.38182	0.59109	68356	0.05961	0.89755	50910	0.11028	0.25138	0.72625	68356	0.05961	0.89755	50910	0.11028	0.25138	0.72625	0.233027446746668	0.741726529086908
"05087"	"arkansas"	"west_south_central"	14243	0.00112	0.95942	29116	0.16808	0.36514	0.60181	15717	0.00178	0.93599	33117	0.16753	0.33881	0.62769	15717	0.00178	0.93599	33117	0.16753	0.33881	0.62769	0.319628445256586	0.649002588701081
"05089"	"arkansas"	"west_south_central"	16140	0.00124	0.97522	27222	0.17274	0.37124	0.56559	16653	0.0018	0.96956	33617	0.17612	0.33287	0.63167	16653	0.0018	0.96956	33617	0.17612	0.33287	0.63167	0.287949921752739	0.678759425238298
"05091"	"arkansas"	"west_south_central"	40443	0.22988	0.74018	31402	0.17776	0.45675	0.52936	43462	0.24543	0.71635	38855	0.19173	0.32324	0.6581	43462	0.24543	0.71635	38855	0.19173	0.32324	0.6581	0.294735468719421	0.692934959879966
"05093"	"arkansas"	"west_south_central"	51979	0.327	0.64447	28370	0.19477	0.56468	0.41308	46480	0.3403	0.61646	33660	0.23201	0.47587	0.49793	46480	0.3403	0.61646	33660	0.23201	0.47587	0.49793	0.482807700951382	0.494344145628886
"05095"	"arkansas"	"west_south_central"	10254	0.38795	0.59372	23713	0.23396	0.58002	0.40358	8149	0.40864	0.56252	26054	0.2669	0.46825	0.50855	8149	0.40864	0.56252	26054	0.2669	0.46825	0.50855	0.490092879256966	0.490712074303406
"05097"	"arkansas"	"west_south_central"	9245	0.00292	0.95425	28448	0.17036	0.38459	0.56914	9487	0.00232	0.94424	32238	0.16665	0.30149	0.65295	9487	0.00232	0.94424	32238	0.16665	0.30149	0.65295	0.270349691448722	0.695856597120188
"05099"	"arkansas"	"west_south_central"	9955	0.3118	0.66901	27880	0.18031	0.49946	0.48047	8997	0.30721	0.65944	31360	0.21841	0.4055	0.56726	8997	0.30721	0.65944	31360	0.21841	0.4055	0.56726	0.388297872340426	0.58983451536643
"05101"	"arkansas"	"west_south_central"	8608	0.00139	0.97409	25526	0.21027	0.30685	0.644	8330	0.00108	0.9605	29403	0.22989	0.29848	0.65354	8330	0.00108	0.9605	29403	0.22989	0.29848	0.65354	0.271237366839661	0.685058727123737
"05103"	"arkansas"	"west_south_central"	28790	0.38642	0.59743	29344	0.17555	0.52564	0.45589	26120	0.40077	0.56979	32393	0.21432	0.43635	0.54488	26120	0.40077	0.56979	32393	0.21432	0.43635	0.54488	0.448995438221877	0.535378045229545
"05105"	"arkansas"	"west_south_central"	10209	0.01734	0.95622	31585	0.14242	0.41128	0.52758	10445	0.01876	0.95156	37451	0.15787	0.31596	0.64104	10445	0.01876	0.95156	37451	0.15787	0.31596	0.64104	0.301498602997206	0.655321310642621
"05107"	"arkansas"	"west_south_central"	26445	0.59036	0.39247	22769	0.27355	0.64619	0.33867	21757	0.63056	0.35014	24427	0.34104	0.63496	0.3453	21757	0.63056	0.35014	24427	0.34104	0.63496	0.3453	0.655569620253165	0.327974683544304
"05109"	"arkansas"	"west_south_central"	11303	0.03468	0.92038	28609	0.15633	0.40393	0.5729	11291	0.02923	0.9001	33328	0.16163	0.27458	0.68759	11291	0.02923	0.9001	33328	0.16163	0.27458	0.68759	0.224452072880908	0.751782413519937
"05111"	"arkansas"	"west_south_central"	25614	0.07125	0.90981	27541	0.18837	0.56697	0.41299	24583	0.0722	0.89855	31478	0.235	0.34586	0.61844	24583	0.0722	0.89855	31478	0.235	0.34586	0.61844	0.316158940397351	0.657880794701987
"05113"	"arkansas"	"west_south_central"	20229	0.00158	0.94691	26308	0.18202	0.32184	0.63951	20662	0.00315	0.92653	29875	0.1887	0.25478	0.71254	20662	0.00315	0.92653	29875	0.1887	0.25478	0.71254	0.201528299443077	0.770625566636446
"05115"	"arkansas"	"west_south_central"	54469	0.02612	0.93732	33481	0.14498	0.36201	0.61036	61754	0.02889	0.89505	38224	0.14477	0.27184	0.7051	61754	0.02889	0.89505	38224	0.14477	0.27184	0.7051	0.250514958312898	0.722560078469838
"05117"	"arkansas"	"west_south_central"	9539	0.13712	0.84831	30590	0.15023	0.44568	0.53094	8715	0.12209	0.86391	34936	0.1751	0.30997	0.6575	8715	0.12209	0.86391	34936	0.1751	0.30997	0.6575	0.279834077855775	0.685705169112955
"05119"	"arkansas"	"west_south_central"	361474	0.31869	0.63963	38328	0.12209	0.53731	0.43937	382748	0.34973	0.57492	42107	0.15853	0.55071	0.43517	382748	0.34973	0.57492	42107	0.15853	0.55071	0.43517	0.547326396529502	0.432906856118953
"05121"	"arkansas"	"west_south_central"	18195	0.00973	0.96994	28314	0.16922	0.5137	0.45482	17969	0.00712	0.96494	31847	0.20174	0.39073	0.57208	17969	0.00712	0.96494	31847	0.20174	0.39073	0.57208	0.342972427706792	0.621889710827169
"05123"	"arkansas"	"west_south_central"	29329	0.49013	0.48362	26282	0.231	0.58686	0.40184	28258	0.51904	0.44242	28880	0.26304	0.57717	0.4121	28258	0.51904	0.44242	28880	0.26304	0.57717	0.4121	0.579977558907867	0.409799276898142
"05125"	"arkansas"	"west_south_central"	83529	0.022	0.95266	43528	0.08425	0.39208	0.57476	107118	0.04662	0.90534	52630	0.08649	0.2843	0.69382	107118	0.04662	0.90534	52630	0.08649	0.2843	0.69382	0.273443974585095	0.700439873350475
"05127"	"arkansas"	"west_south_central"	10996	0.00227	0.93534	27204	0.19171	0.36272	0.60261	11233	0.00472	0.87955	29922	0.19585	0.26358	0.69862	11233	0.00472	0.87955	29922	0.19585	0.26358	0.69862	0.246081935661259	0.723123453395656
"05129"	"arkansas"	"west_south_central"	8261	0.00036	0.97264	22166	0.23423	0.30286	0.64317	8195	0.00146	0.95998	25397	0.23563	0.24981	0.7086	8195	0.00146	0.95998	25397	0.23563	0.24981	0.7086	0.220357336220899	0.730644288034651
"05131"	"arkansas"	"west_south_central"	115071	0.06158	0.82336	35003	0.13367	0.38734	0.58475	125744	0.06377	0.76619	39088	0.16553	0.31642	0.66271	125744	0.06377	0.76619	39088	0.16553	0.31642	0.66271	0.301868943239502	0.672773419473927
"05133"	"arkansas"	"west_south_central"	15757	0.04937	0.79609	30074	0.17383	0.488	0.49173	17058	0.04303	0.70049	36248	0.21333	0.28188	0.68231	17058	0.04303	0.70049	36248	0.21333	0.28188	0.68231	0.240757855822551	0.724353049907579
"05135"	"arkansas"	"west_south_central"	17119	0.00491	0.97144	25155	0.19972	0.45411	0.51894	17264	0.00539	0.9605	28950	0.20123	0.33591	0.62534	17264	0.00539	0.9605	28950	0.20123	0.33591	0.62534	0.287283713265586	0.675638560834935
"05137"	"arkansas"	"west_south_central"	11499	0.00078	0.97269	23708	0.18628	0.42037	0.53971	12394	0.00089	0.96781	27960	0.18703	0.30015	0.66379	12394	0.00089	0.96781	27960	0.18703	0.30015	0.66379	0.253410577462157	0.705101850121473
"05139"	"arkansas"	"west_south_central"	45629	0.31969	0.66147	31442	0.15659	0.40111	0.55398	41639	0.32952	0.63104	35005	0.20029	0.36032	0.62151	41639	0.32952	0.63104	35005	0.20029	0.36032	0.62151	0.36025641025641	0.623310023310023
"05141"	"arkansas"	"west_south_central"	16192	0.00309	0.96795	27102	0.17422	0.45848	0.499	17295	0.00393	0.9597	34287	0.17155	0.3209	0.63792	17295	0.00393	0.9597	34287	0.17155	0.3209	0.63792	0.284379380158854	0.679333437159321
"05143"	"arkansas"	"west_south_central"	157715	0.02244	0.88004	35612	0.1268	0.41635	0.54861	203065	0.02958	0.79902	41098	0.13868	0.42441	0.55518	203065	0.02958	0.79902	41098	0.13868	0.42441	0.55518	0.40062080847489	0.563426407142145
"05145"	"arkansas"	"west_south_central"	67165	0.03564	0.93517	32865	0.14449	0.37661	0.59458	77076	0.03988	0.91371	38796	0.15384	0.24975	0.7222	77076	0.03988	0.91371	38796	0.15384	0.24975	0.7222	0.217481515014335	0.754677833106987
"05147"	"arkansas"	"west_south_central"	8741	0.30752	0.67864	23251	0.22915	0.64089	0.33874	7260	0.27466	0.69904	26754	0.2719	0.51141	0.4368	7260	0.27466	0.69904	26754	0.2719	0.51141	0.4368	0.499068901303538	0.456983240223464
"05149"	"arkansas"	"west_south_central"	21139	0.01466	0.86627	29079	0.15384	0.4726	0.49745	22185	0.01384	0.86662	33699	0.17075	0.33184	0.63088	22185	0.01384	0.86662	33699	0.17075	0.33184	0.63088	0.288058951599397	0.676771060123932
"06001"	"california"	"pacific"	1443741	0.14933	0.48785	55551	0.08889	0.69364	0.24129	1510271	0.1261	0.4298	68258	0.09945	0.78757	0.19251	1510271	0.1261	0.4298	68258	0.09945	0.78757	0.19251	0.784566590136572	0.186842076986171
"06003"	"california"	"pacific"	1208	0.00579	0.73675	39640	0.17384	0.45222	0.47952	1175	0	0.74979	45391	0.14043	0.60983	0.36416	1175	0	0.74979	45391	0.14043	0.60983	0.36416	0.601236476043277	0.364760432766615
"06005"	"california"	"pacific"	35100	0.03872	0.85792	42701	0.0886	0.38192	0.56686	38091	0.02526	0.87026	54461	0.0875	0.41536	0.56146	38091	0.02526	0.87026	54461	0.0875	0.41536	0.56146	0.392145330980853	0.581781350062079
"06007"	"california"	"pacific"	203171	0.01386	0.84524	31963	0.17009	0.37431	0.54448	220000	0.01552	0.81862	41196	0.20259	0.49848	0.47502	220000	0.01552	0.81862	41196	0.20259	0.49848	0.47502	0.464162022718527	0.503285207302994
"06009"	"california"	"pacific"	40554	0.0075	0.91192	41460	0.10909	0.37577	0.56151	45578	0.0084	0.88907	51564	0.11707	0.42105	0.55072	45578	0.0084	0.88907	51564	0.11707	0.42105	0.55072	0.400887974443662	0.570523580053062
"06011"	"california"	"pacific"	18804	0.00548	0.64295	35623	0.1505	0.31216	0.64919	21419	0.0091	0.64681	47472	0.13147	0.3996	0.58065	21419	0.0091	0.64681	47472	0.13147	0.3996	0.58065	0.383290707587383	0.600341005967604
"06013"	"california"	"pacific"	948816	0.0936	0.65502	64040	0.06817	0.58808	0.37059	1049025	0.09262	0.58579	75084	0.09169	0.67969	0.30208	1049025	0.09262	0.58579	75084	0.09169	0.67969	0.30208	0.657142775802333	0.320412119900813
"06015"	"california"	"pacific"	27507	0.04304	0.78864	30166	0.18646	0.37581	0.5457	28610	0.03471	0.73743	38252	0.20727	0.45357	0.52114	28610	0.03471	0.73743	38252	0.20727	0.45357	0.52114	0.427707808564232	0.536020151133501
"06017"	"california"	"pacific"	156299	0.0052	0.89706	52155	0.07454	0.36348	0.58286	181058	0.00778	0.86598	68778	0.07562	0.43614	0.54144	181058	0.00778	0.86598	68778	0.07562	0.43614	0.54144	0.396087194348428	0.577970974011615
"06019"	"california"	"pacific"	799407	0.05296	0.54296	34930	0.20614	0.43045	0.53136	930450	0.05322	0.55365	45219	0.21201	0.50206	0.48116	930450	0.05322	0.55365	45219	0.21201	0.50206	0.48116	0.476365371385455	0.50566454361865
"06021"	"california"	"pacific"	26453	0.00586	0.7178	32321	0.17442	0.28676	0.66525	28122	0.00821	0.71083	41904	0.16759	0.37797	0.59824	28122	0.00821	0.71083	41904	0.16759	0.37797	0.59824	0.358346094946401	0.613432509297747
"06023"	"california"	"pacific"	126518	0.00878	0.84714	32098	0.15503	0.44399	0.41483	134623	0.01118	0.8165	35985	0.18417	0.62284	0.34072	134623	0.01118	0.8165	35985	0.18417	0.62284	0.34072	0.599904903931358	0.338304264194169
"06025"	"california"	"pacific"	142361	0.03951	0.49374	31651	0.23072	0.53527	0.4328	174528	0.03308	0.5876	37846	0.18812	0.62241	0.36084	174528	0.03308	0.5876	37846	0.18812	0.62241	0.36084	0.63614176956981	0.347685134593669
"06027"	"california"	"pacific"	17945	0.00162	0.80061	36377	0.11853	0.33935	0.60307	18546	0.00588	0.74091	44090	0.1059	0.43865	0.53006	18546	0.00588	0.74091	44090	0.1059	0.43865	0.53006	0.426857406552838	0.544685433010306
"06029"	"california"	"pacific"	661645	0.06015	0.61601	36446	0.18125	0.36204	0.60701	839631	0.05826	0.59522	46938	0.18595	0.40136	0.57888	839631	0.05826	0.59522	46938	0.18595	0.40136	0.57888	0.384793832829713	0.593875657284256
"06031"	"california"	"pacific"	129461	0.08301	0.53678	34724	0.1776	0.38966	0.57798	152982	0.072	0.54272	44102	0.14751	0.42005	0.56141	152982	0.072	0.54272	44102	0.14751	0.42005	0.56141	0.407511861707422	0.570158266697634
"06033"	"california"	"pacific"	58309	0.02115	0.86246	29935	0.16176	0.51231	0.41584	64665	0.01905	0.80465	36895	0.17725	0.58155	0.38897	64665	0.01905	0.80465	36895	0.17725	0.58155	0.38897	0.562799557576502	0.397812461595183
"06035"	"california"	"pacific"	33828	0.08845	0.80809	37358	0.12747	0.28169	0.66881	34895	0.08122	0.73168	46377	0.14716	0.31492	0.65715	34895	0.08122	0.73168	46377	0.14716	0.31492	0.65715	0.287088559841554	0.684806186928228
"06037"	"california"	"pacific"	9519338	0.0978	0.48712	42045	0.159	0.63466	0.32352	9818605	0.08727	0.50278	54375	0.15094	0.69189	0.28823	9818605	0.08727	0.50278	54375	0.15094	0.69189	0.28823	0.688737324789764	0.288153932522718
"06039"	"california"	"pacific"	123109	0.0412	0.62231	35248	0.20054	0.34885	0.60737	150865	0.03731	0.6261	42769	0.16753	0.42385	0.55679	150865	0.03731	0.6261	42769	0.16753	0.42385	0.55679	0.392252563944149	0.58661806499444
"06041"	"california"	"pacific"	247289	0.02888	0.84031	72301	0.05685	0.64256	0.28316	252409	0.02768	0.80014	86658	0.06738	0.77976	0.20246	252409	0.02768	0.80014	86658	0.06738	0.77976	0.20246	0.73978204379268	0.235148963600105
