STCOU,County Population,Black Population (%),White Population (%),Median Income,% Below Poverty,Blue,Red
28125,6580,0.693161094,0.293617021,21825,0.320820669,0.58766793,0.369962108
28127,27639,0.343138319,0.643872788,28195,0.192300734,0.337058701,0.653227491
28129,16182,0.231059202,0.761092572,30531,0.155852181,0.248161765,0.741115196
28131,13622,0.191822053,0.794156512,30230,0.183306416,0.303639326,0.670287887
28133,34369,0.698594664,0.28883587,24598,0.263842416,0.591919192,0.400356506
28135,14903,0.59430987,0.396161847,22585,0.259343756,0.550606554,0.439616151
28137,25370,0.310208908,0.678399685,35618,0.132361056,0.39583573,0.592200621
28139,20826,0.159224047,0.818496111,30294,0.142418131,0.346066881,0.640366536
28141,19163,0.031101602,0.949329437,29358,0.136408704,0.392877574,0.589530892
28143,9227,0.701528124,0.27538745,24819,0.22011488,0.65046492,0.334742181
28145,25362,0.149475593,0.834161344,33577,0.121875246,0.332295135,0.653742885
28147,15156,0.440881499,0.546120348,23506,0.242610187,0.399660729,0.589652248
28149,49644,0.431854806,0.549673677,35383,0.162013536,0.401922354,0.584868174
28151,62977,0.645743684,0.339695444,25969,0.256363434,0.567710607,0.401953296
28153,21216,0.380137632,0.612933635,26555,0.20762632,0.386891629,0.60155743
28155,10294,0.20934525,0.775500291,29206,0.16650476,0.313751375,0.675247525
28157,10312,0.682117921,0.31216059,20045,0.266388673,0.62249878,0.347242557
28159,20160,0.432490079,0.552628968,28844,0.189930556,0.438814532,0.555090822
28161,13051,0.386560417,0.604627998,27185,0.191096468,0.511476664,0.472456006
28163,28149,0.539592881,0.447369356,24903,0.261217095,0.475180677,0.499619627
29000,5595211,0.112487447,0.848597667,40411,0.103875797,0.470842733,0.50422816
29001,24977,0.011971013,0.958161509,28683,0.128358089,0.388646702,0.573351024
29003,16492,0.004183847,0.983810332,42209,0.078098472,0.384245257,0.585235084
29005,6430,0.020528771,0.969984448,32550,0.100777605,0.352838732,0.626262626
29007,25853,0.071906549,0.910803388,33602,0.114532163,0.455783676,0.526389584
29009,34010,0.001146722,0.940870332,30127,0.145251397,0.33433053,0.637532342
29011,12541,0.002870584,0.969300694,30810,0.123355394,0.265374581,0.714871413
29013,16653,0.006064973,0.973278088,32010,0.130667147,0.434548255,0.544789528
29015,17180,0.00145518,0.979627474,27345,0.156984866,0.418104593,0.559861959
29017,12029,0.002078311,0.977886774,30987,0.13957935,0.319607102,0.658670193
29019,135454,0.085431217,0.85426787,40040,0.09705878,0.483333054,0.476874298
29021,85998,0.043617293,0.927277379,35239,0.113956139,0.491640528,0.472590717
29023,40867,0.052169232,0.921599334,28105,0.166368953,0.34701674,0.632840175
29025,8969,0.001337942,0.985617126,33070,0.1149515,0.386493506,0.576623377
29027,40766,0.056591277,0.917921798,39482,0.088112643,0.438202247,0.538149987
29029,37051,0.002564033,0.976761761,36004,0.113492213,0.369787707,0.605766419
29031,68693,0.052756467,0.921345698,38282,0.093925145,0.312602565,0.664188352
29033,10285,0.017209528,0.969470102,31789,0.124258629,0.353634578,0.628683694
29035,5941,0.000841609,0.96599899,23913,0.209729002,0.35505698,0.616096866
29037,82092,0.014203576,0.956232032,50737,0.060663646,0.415985949,0.560734896
29039,13733,0.003203961,0.965775868,27189,0.159615525,0.349461416,0.623344517
29041,8438,0.031879592,0.959943114,33131,0.099549656,0.43139143,0.553683197
29043,54285,0.002671088,0.973086488,40254,0.087114304,0.339934562,0.638195282
29045,7416,0.000674218,0.988268608,31080,0.123786408,0.476591268,0.499473961
29047,184006,0.026596959,0.924583981,50583,0.052112431,0.48749579,0.487483317
29049,18979,0.015174667,0.96575162,43543,0.081405764,0.468174892,0.506740124
29051,71397,0.099219855,0.870596804,44652,0.068742384,0.367841342,0.615316552
29053,16670,0.089562088,0.890461908,35823,0.096460708,0.378055965,0.599705449
29055,22804,0.001447115,0.982634626,31434,0.148570426,0.403517225,0.5726331
29057,7923,0.002650511,0.974504607,30357,0.124195381,0.317963753,0.657782516
29059,15661,0.001213205,0.9745227,28478,0.158610561,0.371603152,0.598649301
29061,8016,0.000499002,0.986776447,32135,0.14258982,0.391242129,0.5755581
29063,11597,0.088643615,0.890920066,32159,0.102957661,0.385774265,0.583600889
29065,14927,0.003952569,0.970657198,27649,0.162725263,0.307114228,0.667334669
29067,13084,0.001070009,0.968587588,26328,0.184882299,0.292747586,0.681499716
29069,33155,0.086834565,0.886382144,25919,0.20244307,0.470023753,0.515534442
29071,93807,0.009402283,0.974724701,44866,0.069568369,0.412614176,0.557814972
29073,15342,0.00117325,0.986898709,35898,0.091383131,0.340473676,0.632071202
29075,6861,0.001166011,0.985716368,29946,0.104795219,0.409339775,0.57037037
29077,240391,0.02257156,0.935388596,35548,0.105465679,0.399228572,0.574956765
29079,10432,0.004026074,0.976131135,29214,0.129697086,0.331988105,0.632115548
29081,8850,0.001355932,0.983050847,29413,0.133446328,0.332748685,0.639438737
29083,21997,0.010228668,0.966086284,31862,0.130199573,0.456023727,0.523624463
29085,8940,0.000782998,0.975055928,25545,0.174944072,0.462718263,0.512505899
29087,5351,0.001121286,0.984675762,30707,0.110259765,0.327197596,0.652892562
29089,10212,0.068448884,0.911280846,32086,0.115256561,0.430851064,0.53501773
29091,37238,0.003061389,0.96412267,26879,0.167329072,0.32973357,0.64071048
29093,10697,0.015611854,0.96737403,26953,0.166682247,0.463072043,0.506796556
29095,654880,0.232700647,0.700984913,42123,0.098112631,0.589641332,0.383802222
29097,104686,0.014815735,0.925778041,32410,0.129262748,0.313145327,0.664309917
29099,198099,0.006834966,0.974775239,47761,0.067062428,0.500181338,0.476218849
29101,48258,0.043288159,0.901218451,36656,0.101309627,0.412581164,0.556323345
29103,4361,0.000917221,0.985095162,28039,0.152258656,0.38296837,0.596593674
29105,32513,0.004244456,0.970442592,30816,0.132839172,0.320634677,0.655833206
29107,32960,0.022724515,0.955248786,38658,0.087955097,0.43684573,0.540564738
29109,35204,0.002698557,0.956766277,31683,0.130979434,0.328218244,0.643648764
29111,10494,0.025252525,0.959214789,31683,0.123689727,0.451159679,0.532560214
29113,38944,0.017383936,0.961252054,43854,0.088563065,0.437441086,0.537233708
29115,13754,0.005961902,0.979787698,29564,0.122437109,0.440266223,0.540099834
29117,14558,0.023286166,0.95906031,33607,0.110386042,0.386392607,0.590981517
29119,21681,0.001752687,0.896637609,27800,0.167750565,0.285801807,0.683106142
29121,15762,0.02214186,0.961806877,31336,0.117370892,0.39261324,0.589825784
29123,11800,0.001271186,0.982966102,26892,0.152372881,0.418019666,0.562542877
29125,8903,0.003257329,0.974278333,31749,0.130630125,0.403217436,0.574987026
29127,28289,0.046237053,0.932588639,33138,0.114461451,0.426314891,0.559255464
29129,3757,0.001863189,0.987223849,30459,0.124035134,0.301302932,0.678610206
29131,23564,0.002758445,0.97988457,31160,0.136734001,0.343843523,0.63542112
29133,13427,0.205332539,0.779250763,24548,0.203023758,0.528475551,0.459252157
29135,14827,0.03783638,0.927497134,36952,0.091185,0.358779885,0.620610058
29137,9311,0.038341746,0.946622275,32610,0.110084846,0.4543234,0.531265266
29139,12136,0.020435069,0.959706658,33705,0.112310481,0.394493683,0.585706204
29141,19309,0.005075353,0.973432078,30541,0.150810503,0.410480903,0.565918031
29143,19760,0.153593117,0.83208502,27967,0.176315789,0.514450867,0.470134875
29145,52636,0.005927502,0.932555665,35415,0.11725815,0.304649844,0.672526226
29147,21912,0.013462943,0.96577218,33529,0.090041986,0.392640071,0.570339264
29149,10344,0.000966744,0.946055684,23309,0.206786543,0.370422868,0.595558705
29151,13062,0.001607717,0.986372684,40196,0.072423825,0.313693752,0.672385885
29153,9542,0.001467198,0.975686439,25934,0.196918885,0.333643989,0.620456664
29155,20047,0.262333516,0.717613608,23329,0.229710181,0.535478548,0.45379538
29157,18132,0.001819987,0.982131039,37902,0.082450916,0.30204259,0.676082863
29159,39403,0.030378398,0.920615182,33141,0.118645788,0.371628055,0.605077753
29161,39825,0.014965474,0.932379159,30800,0.13391086,0.387835997,0.584912672
29163,18351,0.09165713,0.884420468,33024,0.129693205,0.483879744,0.496259012
29165,73781,0.034887031,0.914503734,59234,0.042843008,0.450020556,0.522258765
29167,26992,0.004519858,0.972621517,30331,0.14048607,0.350301146,0.62463571
29169,41165,0.119883396,0.783529698,35824,0.10523503,0.360839426,0.620169025
29171,5223,0.000574383,0.991384262,27446,0.14933946,0.303341902,0.68251928
29173,9626,0.011115728,0.979326823,37964,0.085497611,0.447600176,0.538529282
29175,24663,0.070307748,0.905769777,31919,0.118477071,0.448073155,0.527324189
29177,23354,0.014601353,0.96497388,42837,0.075104907,0.509900482,0.463424643
29179,6689,0.005232471,0.956495739,25794,0.195544925,0.414564037,0.562759502
29181,13509,0.000444148,0.971722555,23663,0.201199201,0.359328727,0.616189536
29183,283883,0.026894883,0.946713963,59894,0.04215469,0.418118521,0.560387299
29185,9652,0.00227932,0.973580605,26193,0.167219229,0.393753957,0.576281916
29186,17842,0.007174084,0.980327318,40655,0.081717296,0.492408699,0.479414581
29187,55641,0.020236876,0.961413346,32151,0.131701443,0.481662332,0.495037418
29189,1016315,0.190202841,0.768295263,51309,0.06782838,0.514765324,0.461483639
29195,23756,0.053881125,0.900277825,32482,0.112645226,0.490112239,0.488722608
29197,4170,0.000479616,0.98441247,28246,0.146522782,0.402791625,0.5777667
29199,4983,0.002006823,0.988159743,28337,0.151515152,0.362551629,0.612666361
29201,40422,0.105041809,0.876799763,32242,0.145786948,0.410850739,0.573038716
29203,8324,0.001681884,0.950504565,21869,0.239548294,0.378206824,0.593758265
29205,6799,0.00970731,0.978673334,30816,0.135166936,0.387473135,0.594412036
29207,29705,0.009089379,0.973405151,28452,0.14317455,0.359402602,0.620443231
29209,28658,0.00073278,0.976446368,33125,0.126701096,0.33371739,0.641346391
29211,7219,0.001385233,0.949577504,27491,0.147942928,0.367819843,0.612597911
29213,39703,0.003475808,0.962194293,31267,0.125733572,0.336950768,0.638366861
29215,23003,0.002130157,0.964656784,25369,0.19214885,0.35098671,0.617801047
29217,20454,0.006111274,0.969932532,30190,0.140608194,0.375356803,0.592887726
29219,24525,0.019408767,0.958899083,42508,0.082568807,0.42122905,0.556703911
29221,23344,0.02476011,0.954677862,27644,0.18591501,0.489655172,0.486388385
29223,13259,0.00165925,0.976770496,23875,0.215023757,0.408173735,0.572161423
29225,31045,0.011563859,0.96202287,32733,0.141633113,0.351346801,0.618686869
29227,2382,0.001679261,0.989924433,28081,0.139798489,0.405008636,0.562176166
29229,17955,0.00278474,0.976106934,25869,0.188805347,0.286953195,0.687539855
29510,348189,0.511980562,0.438457275,28731,0.19838938,0.773991599,0.198786392
30000,902195,0.002983834,0.905823021,33281,0.130434108,0.333642338,0.584378961
30001,9202,0.001847424,0.958595957,30499,0.14203434,0.190419447,0.741897045
30003,12671,0.000394602,0.366032673,27502,0.238418436,0.56356645,0.39677962
30005,7009,0.001712084,0.525752604,26157,0.219289485,0.451612903,0.51105473
30007,4385,0.002736602,0.970353478,33572,0.134321551,0.222757956,0.717454195
30009,9552,0.002512563,0.970686767,33556,0.113902848,0.299436208,0.628106076
30011,1360,0.000735294,0.986029412,27850,0.160294118,0.082170543,0.888372093
30013,80357,0.01120002,0.907164279,33819,0.116903319,0.394173068,0.545007201
30015,5970,0.000837521,0.840033501,30054,0.132495812,0.237781629,0.706759099
30017,11696,0.000940492,0.970160739,31361,0.135772914,0.306014271,0.643425076
30019,2017,0,0.960337134,29720,0.134357957,0.272972973,0.675675676
30021,9059,0.002538912,0.974279722,33200,0.111491335,0.319363147,0.637555608
30023,9417,0.001699055,0.958691728,27795,0.139216311,0.589325099,0.32928981
30025,2837,0.00140994,0.985900599,32339,0.101868171,0.186997809,0.775018262
30027,11893,0.000840831,0.970991339,31624,0.126545026,0.225558892,0.726226226
30029,74471,0.001517369,0.962643177,36327,0.117428261,0.246136115,0.665474748
30031,67831,0.002299833,0.961964294,39592,0.100367089,0.312390762,0.587796504
30033,1279,0.000781861,0.991399531,28622,0.146207975,0.081989247,0.875
30035,13247,0.000830377,0.354268891,27049,0.263153922,0.536129971,0.414403492
30037,1042,0,0.991362764,26886,0.196737044,0.165725047,0.762711864
30039,2830,0,0.96254417,29362,0.159717314,0.185534591,0.742767296
30041,16673,0.000899658,0.795477718,32043,0.163617825,0.420860018,0.517230863
30043,10049,0.001393173,0.960692606,43283,0.095034332,0.293046678,0.640712764
30045,2329,0.000429369,0.986260198,29704,0.147273508,0.199426112,0.758249641
30047,26507,0.001169502,0.713849172,29527,0.182027389,0.339273235,0.562631027
30049,55716,0.001992246,0.952078398,39893,0.10205327,0.366056694,0.5534123
30051,2158,0,0.992122335,29505,0.142261353,0.232758621,0.720306513
30053,18837,0.001114827,0.960874874,28389,0.16669321,0.207621718,0.710935509
30055,1977,0.003034901,0.969650986,30876,0.137076378,0.23380035,0.724168126
30057,6851,0.000437892,0.970223325,31457,0.12231791,0.207330416,0.726477024
30059,1932,0,0.972049689,28172,0.180641822,0.188235294,0.746524064
30061,3884,0.002059732,0.945674562,28209,0.171472709,0.233068944,0.657718121
30063,95802,0.002724369,0.940199578,35353,0.127032839,0.370169186,0.461052903
30065,4497,0.000667111,0.969090505,26278,0.169223927,0.231989126,0.71681015
30067,15694,0.004014273,0.966484007,32593,0.116987384,0.290845261,0.610721037
30069,493,0,0.99188641,24618,0.176470588,0.117647059,0.830065359
30071,4601,0.001521408,0.894370789,29414,0.158443817,0.189856373,0.77513465
30073,6424,0.000933998,0.836550436,30569,0.17107721,0.273480663,0.672651934
30075,1858,0,0.97416577,29830,0.135091496,0.114087302,0.853174603
30077,7180,0.005013928,0.925208914,31530,0.122841226,0.225282486,0.695974576
30079,1199,0,0.979983319,27568,0.135112594,0.219839142,0.725201072
30081,36070,0.00135847,0.967091766,33121,0.136983643,0.258208609,0.652105813
30083,9667,0.000931002,0.965656357,33605,0.121961312,0.252417555,0.708653608
30085,10620,0.00047081,0.409322034,25474,0.258097928,0.539994755,0.420928403
30087,9383,0.002344666,0.644037088,36980,0.166044975,0.407245107,0.53345019
30089,10227,0.001271145,0.919135621,27798,0.183142662,0.246769752,0.665960602
30091,4105,0.000974421,0.970036541,31392,0.109622412,0.357251908,0.598473282
30093,34606,0.001560423,0.953534069,31284,0.136132463,0.536849668,0.377117883
30095,8195,0.001342282,0.968151312,42082,0.093471629,0.236089842,0.705717203
30097,3609,0.00055417,0.969797728,34190,0.106954835,0.165222102,0.785482124
30099,6445,0.001861908,0.963072149,31351,0.134367727,0.255582378,0.692214846
30101,5267,0.001518891,0.938864629,30785,0.139358268,0.264928511,0.689234651
30103,861,0.00116144,0.963995354,31447,0.12195122,0.221294363,0.718162839
30105,7675,0.001302932,0.881433225,32194,0.147491857,0.321221297,0.630835226
30107,2259,0.001328021,0.969898185,23993,0.198760514,0.243243243,0.708708709
30109,1068,0.001872659,0.980337079,29080,0.141385768,0.233590734,0.712355212
30111,129352,0.004483889,0.927809388,38308,0.106275898,0.354267031,0.589958086
30113,0,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!
31000,1711263,0.040052873,0.89598209,40429,0.086965592,0.33253039,0.62245362
31001,31151,0.00642034,0.945427113,38471,0.085679432,0.296349895,0.656214826
31003,7452,0.000536769,0.98819109,31914,0.11969941,0.201306413,0.760688836
31005,444,0,0.963963964,27315,0.099099099,0.095588235,0.863970588
31007,819,0.001221001,0.958485958,32021,0.105006105,0.140692641,0.844155844
31009,583,0,0.989708405,27177,0.176672384,0.123209169,0.856733524
31011,6259,0.00047931,0.992490813,33288,0.106247004,0.200908456,0.767295597
31013,12158,0.003701267,0.908373088,41668,0.099029446,0.317154647,0.630379249
31015,2438,0,0.988925349,26599,0.134126333,0.213365539,0.749597424
31017,3525,0.000283688,0.986382979,29743,0.12822695,0.148456057,0.816508314
31019,42259,0.005489955,0.951773587,38620,0.088620176,0.238563878,0.724804082
31021,7791,0.001796945,0.976254653,35124,0.092799384,0.360554245,0.606132075
31023,8767,0.001026577,0.983802897,37952,0.081898027,0.268547544,0.689132706
31025,24334,0.001767075,0.978918386,48981,0.064683159,0.355642023,0.59766537
31027,9615,0.001040042,0.99074363,35501,0.08174727,0.248770204,0.700163973
31029,4068,0.001720747,0.978121927,34783,0.101032448,0.1632,0.802666667
31031,6148,0.000650618,0.941932336,31214,0.130611581,0.156656129,0.815595364
31033,9830,0.001424212,0.963377416,36274,0.092166836,0.201624462,0.766125179
31035,7039,0.001704788,0.975706777,36566,0.093195056,0.240746501,0.72348367
31037,10441,0.000670434,0.817258883,36852,0.087252179,0.260331825,0.705279035
31039,10203,0.001274135,0.958835637,36035,0.084975007,0.203321471,0.766785291
31041,11793,0.000678369,0.986263037,32284,0.12736369,0.180273365,0.784078315
31043,20253,0.006221301,0.788426406,39418,0.101812077,0.444646098,0.514601551
31045,9060,0.008057395,0.933443709,30293,0.141390728,0.22728528,0.703949185
31047,24365,0.003119228,0.823230043,37171,0.102524112,0.231783669,0.734114826
31049,2098,0.000476644,0.973307912,34115,0.097712107,0.206195547,0.757986447
31051,6339,0.000315507,0.94636378,35406,0.088184256,0.293696275,0.656876791
31053,36160,0.004314159,0.959015487,38857,0.076659292,0.346945826,0.612976783
31055,463585,0.115038235,0.809596946,47522,0.084983336,0.400461901,0.551578982
31057,2292,0.0004363,0.969458988,29830,0.111256545,0.177052423,0.792284866
31059,6634,0.002110341,0.977539946,37403,0.082906241,0.282855237,0.675116744
31061,3574,0,0.992445439,31140,0.113318411,0.251798561,0.717026379
31063,3099,0.000968054,0.982897709,34290,0.112616973,0.175161522,0.791098349
31065,5324,0.000751315,0.982156273,32040,0.111006762,0.21966269,0.760592349
31067,22993,0.003174879,0.976949506,36149,0.08654808,0.36987166,0.582579424
31069,2292,0.001308901,0.983420593,27870,0.141797557,0.166529943,0.789991797
31071,1902,0,0.987907466,29295,0.117245005,0.209761163,0.745586708
31073,2143,0,0.987867476,38594,0.076061596,0.224852071,0.746548323
31075,747,0,0.987951807,34553,0.099062918,0.127272727,0.841558442
31077,2714,0.006632277,0.979366249,30073,0.125276345,0.317557252,0.640458015
31079,53534,0.003642545,0.886670154,37491,0.101636343,0.320931737,0.636417556
31081,9403,0.001807934,0.984260342,42310,0.073274487,0.237363616,0.723892229
31083,3786,0.001320655,0.988642367,32031,0.105916535,0.23650108,0.733261339
31085,1068,0.001872659,0.971910112,28792,0.126404494,0.11558669,0.851138354
31087,3111,0.00096432,0.983606557,29673,0.133397621,0.210810811,0.760810811
31089,11551,0.00034629,0.988572418,32005,0.123539088,0.170598911,0.797338173
31091,783,0,0.987228608,29605,0.106002554,0.180929095,0.775061125
31093,6567,0.003045531,0.986904218,34850,0.100807066,0.337813937,0.622568093
31095,8333,0.000720029,0.984159366,33866,0.096363855,0.353782168,0.611125552
31097,4488,0.001114082,0.935383244,33914,0.092691622,0.37594697,0.572916667
31099,6882,0.001598373,0.97820401,40064,0.072217379,0.217809097,0.747277386
31101,8875,0.000788732,0.967549296,33832,0.10456338,0.202130423,0.767212263
31103,983,0,0.993896236,26157,0.170905392,0.152046784,0.822612086
31105,4089,0.002201027,0.969919296,32158,0.116654439,0.208241758,0.757692308
31107,9374,0.000853424,0.916257734,28678,0.136014508,0.260683761,0.69984917
31109,250291,0.028175204,0.900655637,42970,0.080494305,0.416775567,0.518183176
31111,34632,0.005428505,0.946956572,38543,0.100167475,0.344382692,0.610030435
31113,774,0.00129199,0.985788114,34571,0.11498708,0.145631068,0.815533981
31115,712,0,0.988764045,26558,0.153089888,0.222222222,0.751322751
31117,533,0,0.979362101,27681,0.131332083,0.159468439,0.810631229
31119,35226,0.00936808,0.913501391,38849,0.093169818,0.215669494,0.749708239
31121,8204,0.002194052,0.983178937,36073,0.083008289,0.253892216,0.71257485
31123,5440,0.000735294,0.936764706,31360,0.140441176,0.21515435,0.746959775
31125,4038,0,0.983902922,31731,0.122833086,0.298498498,0.663663664
31127,7576,0.003563886,0.975976769,35386,0.095564942,0.315523894,0.646185812
31129,5057,0.000197746,0.989123987,30504,0.104211983,0.263610315,0.696275072
31131,15396,0.002857885,0.974214082,39133,0.078267082,0.331432002,0.627138997
31133,3087,0,0.988662132,30229,0.115970198,0.343647136,0.616853193
31135,3200,0.0003125,0.976875,35660,0.10625,0.167355372,0.805785124
31137,9747,0.001128552,0.977941931,39557,0.085462193,0.201858656,0.772638859
31139,7857,0.00076365,0.986508846,34679,0.094565356,0.177680798,0.789900249
31141,31662,0.00350578,0.942896848,41757,0.071789527,0.203126215,0.766855899
31143,5639,0.000177336,0.989182479,39029,0.070047881,0.233448144,0.73670111
31145,11448,0.001572327,0.975454228,33942,0.100716282,0.23641791,0.732338308
31147,9531,0.001888574,0.956457874,31005,0.108173329,0.333012048,0.632048193
31149,1756,0,0.990318907,27389,0.15261959,0.157718121,0.810961969
31151,13843,0.003611934,0.929856245,37323,0.074333598,0.45111759,0.501652089
31153,122595,0.043558057,0.891838982,56704,0.043558057,0.323269579,0.640023853
31155,19830,0.001059002,0.984871407,43079,0.066364095,0.31976679,0.637739657
31157,36951,0.002652161,0.875835566,33267,0.13309518,0.284485873,0.679023051
31159,16496,0.002849176,0.980480116,44312,0.059711445,0.320695553,0.635262258
31161,6198,0.000806712,0.881090674,30518,0.1416586,0.152173913,0.817158385
31163,3318,0.000602773,0.984930681,29651,0.115732369,0.330791789,0.628739003
31165,1475,0,0.976271186,29410,0.122711864,0.130319149,0.83643617
31167,6455,0.004182804,0.967157242,37919,0.081642138,0.201126307,0.762268705
31169,6055,0.000165153,0.986952931,32773,0.102725021,0.273120426,0.697272122
31171,729,0,0.994513032,29068,0.119341564,0.139240506,0.832911392
31173,7171,0.001533956,0.457676754,28364,0.220192442,0.443804035,0.499519693
31175,4647,0.001506348,0.981493437,29748,0.121153432,0.257622625,0.711444985
31177,18780,0.003354633,0.981203408,50686,0.054366347,0.295617899,0.66751681
31179,9851,0.009440666,0.967820526,33525,0.094102122,0.254060914,0.704060914
31181,4061,0.001477469,0.981039153,31434,0.097266683,0.300257069,0.66940874
31183,886,0,0.990970655,28963,0.14785553,0.187637969,0.774834437
31185,14598,0.009590355,0.967803809,39225,0.074119742,0.217801858,0.745510836
32000,1998257,0.067797586,0.751598018,44698,0.097478452,0.459756638,0.495221439
32001,23982,0.015970311,0.841964807,41734,0.096947711,0.248328233,0.706902414
32003,1375765,0.090774951,0.715817018,43454,0.10110375,0.513084841,0.447234156
32005,41259,0.003126591,0.918781357,53090,0.067258053,0.324746857,0.622732836
32007,45291,0.005895211,0.820449979,50989,0.075864962,0.179266573,0.777503526
32009,971,0.001029866,0.819773429,34592,0.116374871,0.236252546,0.678207739
32011,1651,0.004239855,0.892792247,43821,0.102967898,0.17921147,0.755077658
32013,16106,0.00509127,0.832050168,49064,0.08773128,0.224254473,0.723260437
32015,5794,0.002071108,0.84414912,48183,0.089230238,0.186408683,0.764039641
32017,4165,0.017767107,0.915006002,34456,0.136854742,0.235685072,0.701431493
32019,34501,0.00652155,0.886235182,41620,0.105794035,0.329803202,0.606237492
32021,5071,0.047722343,0.738907513,33094,0.154999014,0.399476668,0.535106847
32023,32485,0.011790057,0.896321379,37319,0.125904264,0.371480174,0.566784336
32027,6693,0.05348872,0.776931122,40180,0.110115046,0.264150943,0.677580466
32029,3399,0.002942042,0.929979406,46901,0.049720506,0.370411568,0.563959956
32031,339486,0.020893351,0.804112688,49431,0.085876884,0.425973622,0.520355516
32033,9181,0.041389827,0.863522492,37038,0.11305958,0.301721705,0.630539091
32510,52457,0.018033818,0.852965286,42710,0.090493166,0.378058811,0.569812873
33000,1235786,0.007311136,0.96040172,49830,0.056528396,0.468031792,0.480703099
33001,56325,0.002929427,0.976102974,45180,0.066098535,0.40003732,0.552304534
33003,43666,0.001671781,0.982228736,40792,0.080108093,0.412580091,0.527534654
33005,73825,0.003670843,0.977541483,43554,0.064625804,0.52049708,0.413025902
33007,33111,0.001208058,0.980520069,34676,0.093564072,0.45,0.501986301
33009,81743,0.005321557,0.957586582,43470,0.061509854,0.473136602,0.467095242
33011,380841,0.012876765,0.939013919,55472,0.05186679,0.468294713,0.486537847
33013,136225,0.005358781,0.970849697,48875,0.056949899,0.480842912,0.471515608
33015,277359,0.0058372,0.96800897,62612,0.040990197,0.459317448,0.490858817
33017,112233,0.006254845,0.962934253,44198,0.069239885,0.514242909,0.427348005
33019,40458,0.002372831,0.979905087,41756,0.07630135,0.440539961,0.498392972
34000,8414350,0.135699252,0.72551118,52990,0.07697493,0.561256089,0.402912439
34001,252552,0.176335962,0.683550318,42849,0.094253857,0.580448289,0.390693947
34003,884118,0.052671702,0.784098955,64214,0.049552209,0.552687193,0.416477377
34005,423394,0.151327133,0.783898685,58793,0.050130611,0.560467723,0.406970784
34007,508932,0.180886641,0.708849119,47020,0.098435547,0.645968475,0.317300024
34009,102326,0.050602975,0.915700799,40822,0.091296445,0.466214229,0.499936967
34011,146438,0.202030894,0.658831724,38346,0.127350824,0.578999261,0.387848164
34013,793633,0.412437487,0.444612308,41988,0.132732636,0.714654452,0.257507522
34015,254673,0.090641725,0.870693006,54431,0.059111095,0.569395515,0.394368954
34017,608975,0.134813416,0.555781436,38907,0.135816741,0.706293581,0.261733618
34019,121989,0.022485634,0.939125659,80429,0.026051529,0.378832699,0.57054291
34021,350761,0.198146316,0.684813876,55474,0.074324112,0.614168001,0.344278137
34023,750162,0.091269619,0.684249535,58765,0.057760857,0.598796982,0.3613883
34025,615301,0.08062558,0.843913792,66283,0.053152847,0.501546877,0.455064259
34027,470212,0.028032037,0.872036443,77524,0.031921771,0.426322467,0.537829043
34029,510916,0.029883582,0.930468022,46940,0.0680973,0.471845208,0.488389181
34031,489049,0.132189208,0.623221804,45783,0.111524612,0.576881071,0.389869262
34033,64285,0.147748308,0.811931244,46026,0.082849809,0.508601513,0.454434228
34035,297490,0.075283203,0.793445158,77646,0.036545766,0.467132426,0.496149597
34037,144166,0.010418545,0.957333907,65497,0.038684572,0.371421117,0.578831101
34039,522541,0.207817186,0.655072042,54138,0.077448468,0.600961513,0.36783225
34041,102437,0.018684655,0.945420112,57245,0.056551832,0.405455749,0.543418053
35000,1819046,0.018879676,0.667521877,34487,0.169925884,0.479085541,0.478474119
35001,556678,0.027665904,0.707502362,39072,0.128587801,0.486792711,0.466177888
35003,3543,0.002822467,0.877504939,23788,0.2170477,0.206312098,0.744009351
35005,61382,0.019696328,0.719543189,28724,0.204701704,0.349330542,0.626921593
35006,25595,0.009611252,0.396092987,27396,0.212658722,0.582251693,0.388261851
35007,14189,0.003171471,0.814997533,31098,0.152089647,0.48580846,0.476103278
35009,45044,0.068599592,0.724025397,29703,0.183243051,0.289999165,0.693541649
35011,2240,0.000446429,0.840178571,25794,0.189285714,0.355397149,0.623217923
35013,174682,0.015588326,0.678249619,29647,0.230790808,0.512550104,0.45576919
35015,51658,0.015583259,0.763444191,31913,0.174377638,0.399617698,0.581042334
35017,31002,0.005225469,0.756693117,30315,0.177246629,0.504670403,0.441330842
35019,4680,0.013247863,0.540598291,24562,0.190384615,0.651726227,0.331920048
35021,810,0.003703704,0.843209877,26217,0.141975309,0.360876897,0.617200675
35023,5932,0.004045853,0.837828726,24689,0.228422117,0.457470011,0.520174482
35025,55511,0.04370305,0.67127236,31686,0.173875448,0.270412458,0.712471942
35027,19411,0.003503168,0.836020813,32192,0.174849312,0.299320732,0.658298878
35028,18343,0.00365262,0.90257864,80383,0.02616802,0.40604815,0.550303386
35029,25016,0.009433962,0.743004477,21546,0.277942117,0.449939504,0.513460375
35031,74798,0.003957325,0.163868018,25745,0.289366026,0.647458908,0.319289628
35033,5180,0.000965251,0.588803089,23817,0.241312741,0.664536741,0.304883615
35035,62298,0.039166586,0.737086263,30777,0.159989085,0.337262404,0.633053567
